Text,texts
2014-03-14 04:56:57 +0000
id,text,title,word_ids,url,genre_id,subgenre_id,lang_id,memo,dbId,created_at_mill,updated_at_mill,created_at,updated_at
1,“我觉得有必要在这里说明一下，其实现在医院来送检的只是监测病例，并非疑似病例。”市疾控中心副主任张华强告诉记者 ，所谓监测病例，是指医院发现的不明原因肺炎，不能明确确诊的病例，这个时候医生将采集患者的样本，送到市疾控中心来检测，这个时候只是监测病例，因为监测病例送来后需要先经过甲型通用的排查，看看是否是甲型、乙型流感病例，如果不是流感病例就不用再进行以后的检测了，如果是流感病例，则需要先后进行H1N1、H3N2、H5等检测，都排除后才进行H7N9的检测。,“我觉得有必要在这里说明一下，其实现在医院来送检的只是监测病例,,http://news.hexun.com/2013-04-11/153052958.html,0,0,1,"",0,1367205918705,1367205918706,2013-04-24 00:16:37 UTC,2013-04-29 03:25:18 UTC
17,"Europas größter Autobauer Volkswagen überdenkt im Sog der europäischen Absatzkrise seine Personalstärke. Die Standorte auf dem Heimatkontinent einzuschränken, steht nach den Worten von VW-Chef Martin Winterkorn aber nicht zur Debatte. ""Wir werden aus Europa keine Kapazitäten abziehen, sondern werden die Kapazitäten in Europa erhalten"", sagte er in einem Fernsehinterview mit dem Österreichischen Rundfunk am Freitagabend. Auch über eine Reduzierung der Kernbelegschaft wird demnach nicht nachgedacht. ""Stammpersonal ist sicher ein Thema, wo wir festhalten werden. Über die Leihkräfte werden wir nachdenken müssen"", sagte Winterkorn.",Europas größter Autobauer Volks,,http://www.stern.de/wirtschaft/news/vw-europa-leihkraefte-2003647.html,0,0,2,"",0,1367211985940,1367211985941,2013-04-29 01:11:55 UTC,2013-04-29 05:06:25 UTC
16,"Une figure fractale ou fractale (ou encore en anglais fractal), est une courbe ou surface de forme irrégulière ou morcelée qui se crée en suivant des règles déterministes ou stochastiques impliquant une homothétie interne. Le terme « fractale » est un néologisme créé par Benoît Mandelbrot en 19741 à partir de la racine latine fractus, qui signifie brisé, irrégulier (fractale n.f). Dans la « théorie de la rugosité » développée par Mandelbrot, une fractale désigne des objets dont la structure est invariante par changement d’échelle.",Une figure fractale ou fractale,,http://fr.wikipedia.org/wiki/Fractale,0,0,3,"",0,1367212016262,1367212016262,2013-04-28 01:42:27 UTC,2013-04-29 05:06:56 UTC
18,各有关单位：3月7日，联合国安理会通过关于朝鲜核试验问题的第2094号决议。该决议谴责朝鲜违反安理会决议进行核试；在安理会以往对朝制裁决议基础上，针对朝核、导计划强化有关金融制裁、敏感物资禁运等措施；在定向制裁清单上增列3名朝公司驻华代表，朝鲜综合设备进口会社、第二自然科学院等2个实体，在禁运清单上增列8项核、导、生化武器物项，以及游艇、豪华汽车、贵重珠宝等奢侈品(详见联合国安理会第2094号决议)。根据外交部要求，为履行我国承担的国际义务，请各有关单位采取措施严格执行上述决议，如遇重大问题，请及时报部。特此通知。中华人民共和国交通运输部国际合作司(章),各有关单位：3月7日，联合国安理会通过关于朝鲜核试验问题的第2,,http://news.jschina.com.cn/system/2013/04/28/017079511.shtml,0,0,1,"",0,1367227869351,1367227869351,2013-04-29 09:31:09 UTC,2013-04-29 09:31:09 UTC
19,"29日上午，新疆维吾尔自治区在喀什市为4·23严重暴力恐怖案件中英勇牺牲的15名烈士举行追悼会。1000多名干部群众在追悼会现场默哀鞠躬，对牺牲的烈士表示悼念。记者胡仁巴摄
人民网喀什4月29日电（记者胡仁巴）27日，公安部下达了《关于对新疆巴楚县公安局色力布亚派出所记集体一等功和追授任昌举等6名同志全国公安系统二级英雄模范荣誉称号的命令》。29日上午，新疆维吾尔自治区在喀什市为""4·23严重暴力恐怖案件""中英勇牺牲的15名烈士举行追悼会。并隆重召开了处置“4·23”严重暴力恐怖案件有功人员表彰大会。中组部、中宣部、国家公安部以及新疆部分地区单位纷纷发来慰问电或送来花圈，1000多名干部群众在追悼会现场默哀鞠躬，对牺牲的烈士表示悼念。",29日上午，新疆维吾尔自治区在喀什市为4·23严重暴力恐怖案件,,http://society.people.com.cn/n/2013/0429/c223276-21326289.html,0,0,1,"",0,1367231502827,1367231502827,2013-04-29 10:31:42 UTC,2013-04-29 10:31:42 UTC
271,"日本防性騷擾新規：男性間講黃色笑話也屬性騷擾
2013-12-25 10:23:29   |   來源：國際線上   |   編輯：徐藝源   |  
　　國際線上專稿：據日本共同社12月24日報道，日本厚生勞動省24日頒布了經修改的《男女雇用均等法》準則，其中規定同性間的一些不當言行也可被定為性騷擾。新規定將從2014年7月1日起實施。根據《男女雇用均等法》規定，企業業主有義務防止性騷擾的發生，事後要採取對策。此次出臺的準則對性騷擾行為的具體事例及業主需要採取的措施等內容做出了說明。
　　據厚生勞動省介紹，在全國勞動局接到的投訴中，同性間的性騷擾問題日益增多，這促使政府對相關準則做出了修改。根據新規定，女性上司多次糾纏同性下屬邀請一同就餐，男性間講黃色笑話和色情傳聞等都屬於性騷擾行為。

　　關於業主如何處理性騷擾事件的問題，準則中追加了通過企業內部保健師等保健人員展開心理健康諮詢的內容。究其原因和背景，準則認為性騷擾是基於“明明是男人”、“因為是女人”等性別偏見的不當言行，因此明確提出了轉變職場觀念的重要性。","日本防性騷擾新規：男性間講黃色笑話也屬性騷擾
2013-12",,http://big5.cri.cn/gate/big5/gb.cri.cn/42071/2013/12/25/6991s4368571.htm,0,0,1,"",0,1394244012495,1394244012495,2014-03-08 02:00:12 UTC,2014-03-08 02:00:12 UTC
272,"以毁灭之心求生存之道
　　------攻其本土，核平日本：中国维护领土主权完整的撒手锏


　　日本右翼势力在美国不良政客的怂恿之下再次粉墨登场、主导政坛。
　　日本购岛闹剧在中华民族的强烈抗议声中已成既定事实、无法扭转。
　　日本军国主义在全世界人民的眼皮底下，不但死灰复燃，而且重新抬头，形成一股强大的势力。
　　怎么办？是进还是退？是战还是和？是存还是亡？这是一个问题。

　　（一）钓鱼岛到底是属于谁的？
　　中国拿出历史依据和国际法理说，钓鱼岛自古以来就是中国的。
　　日本则以实际控制为由，说钓鱼岛是日本的固有领土。
　　钓鱼岛究竟是属于中国的，还是属于日本的？
　　笔者认为，钓鱼岛的问题：光在公理上已难以评判了，因为国际社会已不讲公理了，特别美国出于遏制中国已经不分是非了；单靠和平手段已难化解了，中日两国一些高瞻远瞩的领导人几十年来的种种努力，近来已因日本右翼分子们短视的贪欲而付诸东流。
　　钓鱼岛，最终属于中国？抑或属于日本？
　　剩下的唯一判决手段，似乎只是战争。
　　判决的结果可能是：钓鱼岛属于战争的最终胜利者。

　　（二）对日战争，中国只赢得起、输不起。
　　在这次中日钓鱼岛争端中，中国在步步进逼的日本人面前，已退无可退，否则日本将会进一步蚕食中国。
　　在这次中日钓鱼岛战争中， 中国在精心策划、蓄谋已久的日本人面前，只能积极备战、背水一战。如果在这次战争中中国输了，那么蠢蠢欲动的台独等分裂势力将迅速反噬、合力一击，中国将在西方的主导下被肢解得七零八落。
　　其实不光钓鱼岛，在东海、南海，在周边其它领域，中国在每一次由对方挑起的领土主要争端事件中，都必须要有所成果。
　　平局就是失败，无获也是失去。
　　因此，中国当前务必要万分谨慎。
　　一方面不要害怕美国：“ 9?11”恐怖袭击证明了美国的致命弱点，原来强大无比的美国也有脆弱的一面。
　　另一方面也不要轻视日本：“ 3?14”核泄漏事故证明了日本人的良好国民素质，再次证明了日本是小而精、小而强、小而有序的国家。
　　中国唯一能够做的是不急不躁、有条不紊、扎扎实实做好自己的事，战备工作。

　　（三）站稳脚跟，沉着应战，不受购岛闹剧所惑，牢牢把握战略主动权。
　　日本购岛风波剧搞得沸沸扬扬。从目前看，受益的是日本右翼势力。
　　中国人民既没受害也没受益，因为你购还是不购，钓鱼岛本身就在那里，过去已在那里，现在仍在那里，今后还将在那里，并没有被日本人由中国划定的领海基准线搬到日本本土。
　　同时，日本人并没有上去开发油气、窃取资源。
　　日本政府一本正经推行、举国上下炒作热闹的购岛行径，充其量只不过是其政客为选举而组织的一场自娱自乐的、不具根本法律效力的、很是典型的闹剧。
　　中国人民根本可以不予理睬。如果中国人民怒了、中国政府急了，那么恰恰是中了日本右翼分子的奸计。他们会对选民们得意洋洋地说：“你们看看，我们才是敢于挑战巨型中国的勇敢斗士，我们才是坚定维护大和民族主权利益的民族英雄！”
　　所以说，日本购岛也好，媒体炒作也好，敌人不论施展什么样的花拳绣腿，我们都可不予理睬、不动声色，不变应万变，无招胜有招。如果中国人民怒了、中国政府急了，那么恰恰是中了日本右翼分子的奸计。
　　中国当前最关键的，是要按照自己的方针办，牢牢把握战略主动权。我们不要随着别人定下的节奏起舞，而按自己的方针办，遇到具体情况，兵来将挡，水来土掩。同时，在战略战术实施上，也不要被国内过于激进甚至极端的舆论所绑架。只有这样，才能做到攻守自主、进退自如、来去自由，让敌人觉得变幻莫测。

　　（四）当务之急是对钓鱼岛施行实质上的军事控制。
　　然而，从另一个方面看，中国必须严重注意；日本购岛风波虽然只是一场日本人自娱自乐的游戏，虽然没有法律效力和根本意义；但在客观上，它在国际舆论上强化了主权宣示。
　　对此，中国不要有丝毫的麻痹大意、丝毫的放任自流。
　　既然日本主动打破、不再遵行两国前辈领导人先前达成的战略默契，既然日本已经动手动脚甚至准备动刀动枪，那么中国也就不用客气了，也就无须再去遵循那些战略默契、死守那些条条框框了。这在道义上、法理上、舆论上以及实际利益上，都说得过去，并且都是必须的。
　　购岛当天，中国派海监46、中国海监49船抵达钓鱼岛外围海域宣誓主权。
　　这是中国的应对措施之一。
　　这样做基本上是对的。但仅仅这样就够了吗？不够。远远不够！
　　在购岛之前，中国就是这样做的。在购岛之后，中国的措施应有明显变化，中国的反制应明显升级。否则，怎么在展示自己的捍卫领土主权和民族尊严的立场、决心和力度？！
　　当此之时，中国应利用日本单方面打破战略默契之机，派出军舰驶向钓鱼岛、占领钓鱼岛。
　　最灵活的办法，最低的底线，至少也是立即宣布：将自己的领土----钓鱼海域岛定为军用靶场，经常性、无征兆地试射各类战略战术导弹。
　　脱离军事控制的任何举措，都是空洞的、苍白的、无力且无效的。
　　如果日本拦截，我们就坚定地实施反拦截；如果日本攻击，我们就全力地进行反击。
　　从事态发展方向看，由于日本的悍然举动，中日之间已经没有什么谈判的空间了。
　　日本已经用丑恶的实际行动否定了自己的漂亮的外交言辞。外交谈判的空间，已经被日本自己侵略行径的垃圾堵死了。
　　所谓的所谓的谈判建议、所谓的首相亲笔信、所谓的“担忧中日关系大局受损”、所谓的“锲而不舍”地向中方说明钓鱼岛“国有化”是“为了平稳安定地维持管理”等等，都只是欺骗和忽悠世人的外交姿态和鬼蜮伎俩罢了。


　　（五）失控的战战火正在烧向中日人民。
　　钓鱼岛将会引发战争。
　　为何如此研判？源于三个方面；
　　第一，和平谈判的空间被日本封死。其表现包括：①如前所述，不再赘述；②日本执意拒绝中国党政军和民间的抗议；③日本强调 “购岛”之后，“将不做改变地实施各项工作”。
　　第二，在中国国内，战争夺岛民意强烈。各地爱国民众怒吼如潮，各大网站言战贴子多如牛毛。
　　第三，双方都在积极备战。
　　日本方面的表现有很多，如：①在军事准备上，日美举行夺岛联合军演；②在战略上布局上，野田佳彦利用APEC与李明博相视一笑，与占领其北方四岛的普京长聊30分钟，摒弃前嫌，大谈合作，集中拳头对付中国的构想可见一斑。③在高层表态上，首相野田佳彦1 1日上午出席在防卫省召开的自卫队高级干部会议，并在训话时提到中国军力扩张，要求自卫队做好万全准备，“在国防上不允许有意外情况”。日本内阁官房长官藤村修宣称“日本是不会允许他们（中国海监船）‘闯入日本领海’的”。
　　中国方面的表现则更多，如：①高层领导空前严厉的同声警告。②解放军报的强硬社论。③频频试射战略导弹，各大军区大规模军演。④中国领导人频繁外访，另外梁光烈访印，蔡英挺赴美，这些消息值得关注。试想，中国如果没下战争决心，何必要合纵连横，何必要反对《美日安保条约》，何必要试图瓦解美日同盟？⑤美国在制造紧张局势到这个地步后又劝中日争端降温，是不是意识到中国的战争决心，从而意识到问题的严重性？ 
　　……

　　（六）要打，就要立足于打大仗、恶仗。
　　近几百年的中日交往史表明，日本对中国有是狼子野心。当年关东大地震后，去年“3?14”核事故发生后，无私的中国人民倾心全力给予支持。但换来的是什么？当年是全面侵略，现在是联美犯华。
　　今天，对于日本咄咄逼人的侵略态势，中国人民别无选择，唯一的道路是：丢掉幻想，准备战斗。
　　鉴于日本武器装备精良，鉴于美国支持日本，鉴于中国周边恶劣的安全环境，鉴于日本狭窄的战略纵深，中日之战应着眼于大战而不是小战，着眼核战而非常规战。
　　常规战争是用来对付越、菲等小国的，对美、日等大国只能用核武、只能用超限战。
　　如果在对日常规战争中中国战败，那么将会极大的摧毁中国人的民族自信心。
　　如果在常规战争中，很多作为独生子女的中国军人伤亡太多，那么大量“白发人送黑发人”的场景，将对中国的民族心理将造成长期挥之不去的伤痕。
　　如果损耗巨大的常规战争进入相持阶段，那么以美国为首的西方世界将可能怂恿越、菲等国，设局新的消耗战、车轮战，让中国疲于奔命、应接不暇，把中国拖穷、拖垮、拖死。
　　常规战法，对孤独的中国来说，是一个深不见底的陷阱。

　　（七）钓鱼岛战争不应局限于钓鱼岛，而应扩大到日本全境。
　　为什么钓鱼岛战争一旦爆发，中国的攻击范围就要放眼于日本本土、扩大到全境？主要有两个缘由：
　　第一，从逻辑上讲：钓鱼岛是中国领土，日本占据钓鱼岛任何一寸土地，与侵略中国本土的任何一个地方又有何异？既然日本能够公然攻击中国本土，那为什么中国不能攻击日本本土、不能攻击日本全境？
　　第二，从利益上讲：如果在钓鱼岛战争中，中国坚持不攻击日本本土，那么日本就将永远立于这场战争中的不败之地。原因在于：钓鱼岛是中国的固有领土，即使中国在战争中历尽千辛万苦、千难万险夺回了钓鱼岛，那么中国也丝毫没得到什么，因为中国根本没有得到不属于自己的东西；即使日本在战争中最终了失去了钓鱼岛，那么日本也丝毫没失去什么，因为日本根本没有失去本属于自己的东西。
　　由此观之，如果中国在钓鱼岛战争中，战略眼光仅仅局限于小小的钓鱼岛海域，那么对中国而言战争的意义不大，对日本而言是稳赚不折的。

　　（八）核平日本后，要么是世界齐赴绝境，要么是中国走向永生。
　　如果在覆盖日本全境的大规模战争中，中国使用巨型当量的原子弹、氢弹，一举核平日本，那么面临的：要么是美国报复，全世界同归于尽、玉石俱焚；要么是美国退缩，中国获得周边永远的安宁。
　　也许到那个时候，惊世的震慑效应，让周边的大小国家不再敢随随便便遏制、侵略中国了。
　　也许到那个时候，抗日救国不再是中华民族的要务，中华民族子子孙孙、世世代代的主题是谋求发展、追求幸福。
　　也许到那个时候，日本四岛成为荒原，大和民族成为历史，大战几百年后，这片土地将再次郁郁葱葱，绿树成荫，动物成群，这里将成为由联合国兴建的、全球最大的世界和平纪念馆。
　　毛泽东在《论持久战》中追求世界永久和平，也许在那么一次最惨烈的战争后得以实现。

　　结束语
　　写到最后，笔者呼吁：日本政府悬崖勒马，如果没有智慧找到解决问题的钥匙，那么就请到搁置争议的临时通道上来，回到和平共处的康庄大道中来。
　　笔者还真诚祈祷：
　　愿中华民族早日实现和平崛起！
　　愿精致、细腻、美好的日本文明能与永世长存！
　　愿世界人民能沿着和平与发展的道路携手共进、永远充满幸福平安！



　　注：在《现代汉语词典》里，“锏”的释义是：“古代兵器，金属制成，长条形，有四棱，无刃，上端略小，下端有柄。”而“撒手锏”的释义则是：“旧小说中指厮杀时出其不意地用锏投掷敌人的招数，比喻最关键的时刻使出最拿手的招数。”","以毁灭之心求生存之道
　　------攻其本土，核平日本：中",,http://bbs.tianya.cn/post-worldlook-553950-1.shtml,0,0,1,"",0,1394244128623,1394244128623,2014-03-08 02:02:08 UTC,2014-03-08 02:02:08 UTC
273,"日本“購島紀念日”是個笑話
來源：中國網 2013-09-11
日本的壓力不是來自中國的施壓，而是日本自己心中有鬼所以才會派船跟蹤。至於所謂的“購島一週年紀念日”更只是一個笑話，難登大雅之堂。而中國還是要繼續加強在釣魚島附近海域常態化巡航的。
作者：周成洋
據日本共同社報道，日本第11管區海上保安總部今日表示，日本海上保安廳巡邏船發現上午10點半左右，7艘中國海警船陸續進入釣魚島附近海域。中國國家海洋局10日宣佈開始在釣魚島附近巡航。9月11日是日本政府將釣魚島“國有化”1週年，有分析認為這可能是中國在加強對日施壓。（9月10日人民網）
與一年前隆重登場的“購島”鬧劇相比，當下的日本不會在“一週年紀念日”上對中國做太大挑釁動作。目前中國海警船已經在釣魚島附近海域進行巡航，按日本“國土化”的概念，日本應該是十分厭惡和抗拒中國的這種維護主權行為。雖然日本也派出相應數量船舶對中國海警船進行跟蹤，但我們要切記的是日本的這種行為是跟蹤而不是驅趕。這裡就強調了一個主權概念，中國在自己的島嶼所屬海域進行正常巡航，是無需言説的主權宣示行為，而日本則是小人行徑偷偷摸摸，正所謂理不直氣不壯，説明日本在釣魚島核心主權歸屬上仍然是沒有信心的。
雖然今年我們能看到日本現政府擴大了侵吞中國釣魚島的野心，但是日本還是停留在利用各種輿論、言行對釣魚島實施竊取行動，雖有軍力在附近部署，但是我們從未看到這些代表日本的艦船在與中國的海上維權戰中取得優勢，日本的“竊島”行為是形式上的，並且已經陷入日本單方面的消耗戰中去。前段時間，安倍政府隔空喊話要與中國和平磋商，背後又推進修憲為軍事對抗做“準備”，表裏不一的行經讓人失望，後又在投降日”這天“表現出無知的二戰史觀傷害了亞洲相關國家的感情，這些行為已經讓日本漸漸走到了被孤立的邊緣。
除此外，日本一直以來的靠山美國也對其不太愛搭理了，真正讓日本感覺到了絕望。近期美國就“攻打敘利亞”一事費勁心思勸服盟友出兵，而日本在此問題上不能給予美國實質性的幫助，再加上日本在亞洲豎刺不利於美國重返亞太計劃，故導致日本處於失去美國幫助的孤立無援之境。與外交的堅冰相同，日本國內的經濟預期仍然不會太樂觀，經濟低迷不景氣是日本民生品質下降的根本原因，所以在日本國民寄託希望安倍政權重振經濟的時候，安倍政府更不會在釣魚島問題上做出升級化的行為，尤其是日本還在剛剛結束的G20峰會上遭遇美國冷遇的前提下。
理性地分析，到現在為止日本還是不能光明正大地在釣魚島駐軍，這可以看作是日本對中國畏懼的表現。雖然日本右翼人士為了鼓吹軍國主義，故意給釣魚島問題添油加醋，使得和平對話的協商機制不能展開，但日本一直以來都只是圍繞釣魚島的爭端做點擦邊球的事。若真叫日本駐軍釣魚島，別説日本不敢，就連美國也不肯，因為這勢必將導致中日矛盾上升到戰爭的高度。中國與日本，一個是美國緊密的貿易夥伴，一個是美國親密的盟友，美國自然不會希望這兩方掐起架來，只因無論誰輸誰贏，美國都將間接地遭受打擊。日本作為美國的小老弟自然會聽進去一些美國的“意見”，即不能直接引爆衝突惡化局勢。
當然，作為釣魚島主權歸屬者的中國更是會以最嚴厲的方式，對日本有登島意圖的軍艦進行驅趕，此時中國海軍對日本自衛隊的強硬反擊，只能是給日本外部環境增添寒霜。綜合以上這些因素考慮，駐軍釣魚島是日本所不能承受的後果，所以日本一直以來都是在底線邊界來回走動，而不是一次性跨過底線不回頭。
既然日本不能駐軍釣魚島，而中國又是以主權擁有者的身份正常巡航，那麼釣魚島就真的安然無恙了嗎？在日本海上保安廳巡邏船發現中國海警船進入釣魚島附近海域後，立刻派出等同數量的船舶予以跟蹤。從這一行為我們看出了日本的一種態度，“雖然日本不能明奪釣魚島，也難拿釣魚島，但是噁心下中國還是可以做到的”，其實日本這種行為，中國無需太多關注，只不過是瘙癢之痛而已。但主權明示是必要的，按《國際海洋法》日本船舶事實上已經在中國大陸架的海域上航行，並且未經中國同意，日本這是侵入中國領土行為，應當停止侵權。
日本政府2012年9月11日上午召開內閣會議，決定從2012年度預算的預備費中撥出20.5億日元，“購買”釣魚島及其附屬島嶼的三個島嶼，將其“國有化”。2013年9月11日是日本政府將釣魚島“國有化”1週年的日子，對中國海警船進入釣魚島附近海域的正常巡航，有分析認為這可能是中國在加強對日施壓，筆者認為這種論斷是有所偏頗的。誠然日本確實感受到了壓力，但日本的壓力不是來自中國的施壓，而是日本自己心中有鬼所以才會派船跟蹤。至於所謂的“購島一週年紀念日”更只是一個笑話，難登大雅之堂。而中國還是要繼續加強在釣魚島附近海域常態化巡航的。","日本“購島紀念日”是個笑話
來源：中國網 2013-09-1",,http://big5.china.com.cn/gate/big5/opinion.china.com.cn/opinion_86_81586.html,0,0,1,"",0,1394244234393,1394244234393,2014-03-08 02:03:54 UTC,2014-03-08 02:03:54 UTC
274,"【憂草觀察】蒼井空“賣國”是個日本笑話？

文/汪憂草

近日，日本右翼多家媒體頻繁發出報道，譴責在中國倍受歡迎的五大名人為“賣國賊”。其中一直活躍在中國熒屏最受矚目的矢野浩二再度“當選”，而另外幾人分別是：宮崎駿、鳩山由紀夫、蒼井空、井上清。(金鷹網12月14日)

據日本綜合軍事媒體發表的報道稱，在中國深受中國人喜愛的五位名人為“日本的賣國賊”，他們是曾經在中國抗戰劇中飾演罪惡多端的日本軍人的矢野浩二、參觀南京“大屠殺紀念館”並謝罪的前首相鳩山由紀夫、制作反戰和平動畫的左翼漫畫家宮崎駿、以及寫下“釣魚島是中國的”蒼井空，還有讚同中國所說的尖閣諸島是中國領土的左翼歷史學家井上清。

日本右翼人士對于矢野浩二一再在中國抗戰劇中扮演日本軍人感到難以接受，這似乎還可以理解。但他們因為日本前首相鳩山由紀夫參觀南京“大屠殺紀念館”並謝罪而給他戴上“賣國賊”的大帽，就實在是太過分，畢竟鳩山前首相之所為，充其量也就是對于日本侵略戰爭歷史的一種深刻反省。在這之前，日本前首相村山富市也曾經發表過著名的“村山談話”，他表示日本必須對給亞洲造成的痛苦自我反省，並針對日本的侵略殖民歷史，表達他最深切的愧疚和由衷的歉意。這種歷史懺悔，其實在日本政界左翼人士中，其實很有代表性。

如果說日本右翼人士給鳩山前首相戴上“賣國賊”大帽太過分，宮崎駿、蒼井空與井上清等人被冠以“賣國賊”就更是搞笑。左翼漫畫家宮崎駿只是制作反戰和平動畫，這多少屬于公民言論自由范疇，與“賣國”根本就扯不上關係。“空姐”蒼井空只是一個藝人，無論她是出于對中國市場的考慮，還是因為良心發現，說出“釣魚島是中國的”這樣的話，就更沒有必要上綱上線。

至于井上清，他是日本當代最偉大的歷史學家之一，著名釣魚島問題專家，日本明治史權威，曾是日共黨員，1967年因支持文化大革命被日共除名。井上清曾撰文揭露昭和天皇的戰爭責任，說釣魚島在近代以前不屬于日本，因之被譽為“最勇敢的日本人”。如今，日本右翼人士偏偏要給這樣一位鼎鼎大名的歷史學家戴上“賣國賊”的高帽，除了說明他們對學術自由不甚了了，似乎也說明他們對這位敢言的偉大歷史學家懷有深深的仇恨。

進而言之，日本右翼人士對蒼井空等人橫加指責，其實也從一個側面說明了當今日本人對自身歷史反省越來越膚淺。誠如日本中央大學經濟學部教授姬田光義所言，“愈來愈多日本年輕人只有淺薄的史觀，戰爭在日本正在‘正當化和美化’”。這種被扭曲的歷史觀，讓很多日本人從根本上無法心平氣和地面對中國崛起，當然更無法接受“釣魚島是中國的”這樣的歷史事實。

再者，日本右翼人士給蒼井空等人戴上“賣國賊”的大帽，這樣非理性的行為本身，似乎也表明，在中國崛起的大背景下，許多日本人對中國充滿了情緒化的抗拒心理，無法理智地看待中國，進而對主張對華交好的人士恨之入骨，把中日關係看成了一種“零和遊戲”——凡是中國歡迎的，就是日本所反對的。這樣的心態，非但不利于中日關係的良性發展，也讓偏執與非理性在日本民間愈演愈烈，讓日本越來越成為國際社會的一個笑話。  （來源：搜狐評論）","【憂草觀察】蒼井空“賣國”是個日本笑話？

文/汪憂草
",,http://big5.home.news.cn/gate/big5/wycshiping.home.news.cn/blog/a/01010007FD910CF3BF5E77CE.html,0,0,1,"",0,1394244264815,1394244264815,2014-03-08 02:04:24 UTC,2014-03-08 02:04:24 UTC
20,"S&P droht Japan: Aggressive Geldpolitik allein reicht nicht. 
Die auf Wachstum und Inflationierung ausgerichtete Politik der neuen Regierung Japans hat wenig an der skeptischen Haltung der Ratingagentur Standard & Poor's (S&P) geändert. Das Risiko einer Bonitätsabstufung betrage immer noch mehr als ein Drittel, teilte S&P am Dienstag mit. LONDON/FRANKFURT (AFX) - Die auf Wachstum und Inflationierung ausgerichtete Politik der neuen Regierung Japans hat wenig an der skeptischen Haltung der Ratingagentur Standard & Poor's (S&P) geändert. Das Risiko einer Bonitätsabstufung betrage immer noch mehr als ein Drittel, teilte S&P am Dienstag mit. S&P bewertet Japans Kreditwürdigkeit zurzeit mit der vierthöchsten Note ""AA-"", allerdings ist der Ausblick negativ. Das heißt, es droht eine Abstufung.",S&P droht Japan: Aggressive Gel,,http://www.stern.de/wirtschaft/aggressive-geldpolitik-allein-reicht-nicht-2001008.html,0,0,2,"",0,1367248508255,1367248508256,2013-04-29 15:13:16 UTC,2013-04-29 15:15:08 UTC
21,中国台湾网4月30日消息　据台湾“中广新闻网”报道，民进党基隆市党部日前传出大量申请入党的情况，而且其中有人背景复杂，怀疑可能有不明的黑道人士介入。由于这些申请人都是由同一个人介绍入党，“人头党员”之说不胫而走，迫使党主席苏贞昌必须亲自出面说明澄清，并提出入党申请程序的改革措施。苏贞昌表示，民进党成立26年，入党办法时松时紧，但大原则是希望能有更多人加入民进党。鉴于最近的一些状况，他决定将入党申请从原先的书面审查形式，改为实质审查，前提就是必须先认同民进党的纲领。,中国台湾网4月30日消息　据台湾“中广新闻网”报道，民进党基隆,,http://news.xinhuanet.com/tw/2013-04/30/c_124649031.htm,0,0,1,"",0,1367285867156,1367285867156,2013-04-30 01:37:47 UTC,2013-04-30 01:37:47 UTC
